itemid,property,num_value
15,790,8400.0
314182,790,109800.0
69756,790,14040.0
425135,1054,
377487,790,25080.0
56282,19,309206.0
240229,888,628176.0
12989,790,18000.0
425108,790,45600.0
34220,790,257160.0
48437,761,1200.0
460705,663,204.0
45870,888,5004.0
198034,400,424566.0
363656,790,71280.0
91610,771,190776.0
232980,400,424566.0
390275,790,32976.0
164684,400,424566.0
421102,663,159.6
200074,1050,964443.0
201839,675,12.0
348043,439,628176.0
190763,964,
327076,1066,424566.0
311729,102,396934.0
305947,720,10317.0
272303,19,350726.0
357975,790,7200.0
249773,761,31.8
174769,790,43920.0
297238,888,
365781,790,81120.0
160744,188,10317.0
375099,888,1125800.0
13330,790,72456.0
184460,790,89280.0
418654,720,3360.0
181717,790,14040.0
144038,400,
137878,888,992862.0
460728,790,28920.0
279634,202,1177237.0
392663,102,396934.0
42248,611,1187104.0
176051,888,363225.0
340375,790,57960.0
56088,790,871200.0
433433,790,16788.0
267441,790,11160.0
189935,790,24120.0
27803,790,72120.0
367435,790,107280.0
167351,790,111576.0
206946,790,6300.0
344496,1054,639502.0
435893,790,312840.0
205693,790,85800.0
438940,790,16920.0
218374,790,8160.0
60095,810,424566.0
336531,790,9360.0
87393,861,372.0
457824,790,11076.0
102481,611,1187104.0
174491,283,
165399,790,78360.0
183382,720,404373.0
272649,790,12480.0
102985,400,424566.0
86777,277,184.8
434596,1068,10317.0
260589,810,336.0
166960,719,12.0
242033,790,7560.0
141958,19,
33045,888,1084069.0
401972,790,515760.0
225610,790,21960.0
269053,790,52920.0
388408,888,424566.0
225368,222,12.0
414824,400,552.0
180601,19,96.0
102664,790,6720.0
71684,790,24600.0
341139,888,1008.0
163724,888,
81146,966,1187104.0
185199,654,122.4
29871,400,552.0
227190,790,109080.0
85428,888,827007.0
409906,969,9600.0
341718,663,184.8
70721,790,14520.0
300756,400,639502.0
135784,645,1072114.0
204455,810,84.0
408390,19,309206.0
59771,400,
53987,790,21960.0
431343,619,1072114.0
443711,283,1090152.0
3459,400,552.0
363030,790,41280.0
293888,585,1144008.0
277088,19,48.0
190316,202,445104000.0
422506,790,28080.0
410100,810,424566.0
117698,790,58920.0
422887,400,66.0
26586,790,378432.0
370277,400,552.0
300984,790,4560.0
406609,790,14280.0
368641,790,249720.0
5690,888,85200.0
40026,400,424566.0
26387,790,70764.0
296185,790,50520.0
170534,790,612000.0
309351,790,25080.0
393604,790,99660.0
340093,188,3600.0
450793,790,17880.0
316040,441,384.0
151230,810,
439868,888,1284577.0
454561,790,6120.0
114706,719,12.0
254709,888,
293168,888,1151795.0
126525,969,9600.0
256635,619,1187104.0
102933,917,782304.0
230373,400,552.0
428299,917,
275832,279,1175087.0
375476,790,41400.0
187371,790,8520.0
298089,607,628176.0
438546,790,91920.0
465614,790,16680.0
266022,790,188520.0
427939,139,60000.0
357981,790,309360.0
373991,400,424566.0
361438,845,42.0
36945,888,1154859.0
260201,279,1175087.0
243060,397,24.0
460317,400,639502.0
142851,120,12.0
108780,400,708.0
291144,790,282600.0
263662,30,21263.0
398653,400,477.0
54760,486,300340.0
306166,917,3000416412.0
462604,685,1371.6
157111,790,60480.0
86819,631,988555.0
345560,810,204.0
279014,1054,180.0
93106,400,552.0
203362,790,14760.0
310179,790,158400.0
43048,790,131640.0
36581,720,4200.0
449833,19,639502.0
63135,314,1128577.0
95327,603,2280.0
90140,790,15840.0
338374,888,84.0
407607,795,757932.0
101923,790,18600.0
187835,888,1128577.0
116331,790,15384.0
319651,810,
231304,790,245760.0
198752,795,
438823,888,84626.0
281799,790,33588.0
428770,790,25080.0
64121,566,424566.0
2526,790,7320.0
169279,600,1144008.0
390123,976,40.8
419799,400,424566.0
443010,888,252738.0
162086,619,3000.0
172394,423,96.0
362457,790,31680.0
384785,619,1187104.0
308080,761,190776.0
84347,771,190776.0
56240,813,36.0
260732,790,151080.0
301839,566,424566.0
366074,790,341880.0
365703,400,
199889,400,
209126,790,25920.0
306244,120,639502.0
142902,663,168.0
180154,790,33360.0
73100,917,24016296.0
247778,888,350726.0
315814,299,190776.0
432334,917,2520.0
372445,790,154800.0
281413,790,14988.0
420542,790,58560.0
362020,790,28680.0
75505,790,237600.0
253116,761,31.44
398436,790,193800.0
55831,790,28800.0
61748,1054,
49446,790,359880.0
131909,297,145.2
211602,344,60.0
214012,400,424566.0
291486,19,350726.0
111073,258,
293378,202,1200.0
55207,790,318480.0
125617,810,2520.0
354912,888,726612.0
413851,441,900.0
89458,188,600.0
334680,790,37560.0
91500,976,1135780.0
243813,917,6949272.0
93765,964,2640.0
220718,964,2640.0
55568,790,144984.0
169951,790,17040.0
426416,790,0.0
270159,566,424566.0
25175,790,269640.0
441482,790,1080.0
453783,810,1175087.0
60345,917,24000065424.0
370614,884,
218614,790,52080.0
58294,790,57960.0
399985,19,24.0
112196,1066,386.4
343138,790,98280.0
268648,790,7920.0
204983,631,360.0
154118,810,
81155,790,5880.0
419137,663,187.2
430126,784,12.0
212473,964,604633.0
447528,790,8400.0
273852,400,720.0
28581,969,
374580,619,1187104.0
76152,400,639502.0
164401,790,13920.0
204616,790,121512.0
323561,810,1144008.0
464013,790,4800.0
448887,0,24.0
74038,790,39240.0
201382,441,
208442,790,43320.0
463521,758,1187104.0
325963,790,65040.0
69829,758,1187104.0
359852,790,79212.0
316778,790,337320.0
5871,790,5520.0
78154,994,551096.0
134425,790,328920.0
19194,790,23760.0
146163,400,552.0
75311,917,700452.0
114689,139,3000.0
314510,790,81840.0
52079,961,61596.0
150938,790,449880.0
429333,400,2820.0
106025,790,273492.0
465118,790,84840.0
252176,441,888.0
48259,790,23520.0
117185,1066,424566.0
320303,790,60000.0
389199,1096,48.0
223344,611,1187104.0
410387,888,40033.0
197432,790,275640.0
465564,790,4920.0
84394,719,593897.0
195526,810,1144008.0
153095,790,119880.0
240355,685,1371.6
296293,790,16800.0
58191,619,1187104.0
261388,202,37440.0
400533,888,1187104.0
181273,400,424566.0
177950,790,34800.0
104165,790,329760.0
115232,468,24.0
89582,790,74400.0
272573,714,54.0
216553,790,34680.0
161095,790,553200.0
155055,790,52980.0
206683,888,10740.0
312730,888,40557.0
57214,964,1128577.0
462332,790,92400.0
309043,400,424566.0
103653,790,702960.0
61351,719,30603.0
53786,888,96.0
300255,884,
465685,790,41868.0
465567,663,187.2
256140,790,34080.0
224635,888,16735476.0
423206,790,647160.0
329272,202,60.0
458253,400,732.0
48756,400,552.0
322308,790,7044.0
49948,790,226080.0
393255,761,16.56
215539,1066,424566.0
49337,0,1117759.0
160265,790,0.0
309610,790,39000.0
139974,19,309206.0
32442,790,29940.0
182975,790,20400.0
358987,198,12.0
414248,714,33.6
193959,790,54600.0
408831,400,78.0
383306,98,1169762.0
437691,400,424566.0
235224,790,71880.0
371736,685,1200.0
2534,1058,48.0
431296,917,712407552.0
8090,888,424566.0
27248,415,36.0
292078,619,1187104.0
338167,790,210000.0
207255,400,552.0
237637,790,39360.0
106214,1006,192.0
386033,917,205700.0
168046,400,424566.0
23765,790,26988.0
152883,888,1297729.0
201415,745,
332137,441,1824.0
191897,319,12.0
406107,790,36840.0
368257,790,117360.0
76153,456,525396.0
158124,1025,6000.0
271963,400,424566.0
245763,790,470460.0
19265,663,168.0
382902,810,1175087.0
363094,790,350040.0
411745,439,318063.0
426062,389,24.0
176736,790,61800.0
71836,790,341664.0
164990,790,21120.0
188805,139,924073.0
157278,810,408.0
463986,790,31320.0
433312,888,350726.0
220052,657,1187104.0
124477,790,5640.0
68999,400,
413586,945,1297962.0
361976,790,32040.0
264913,761,109.2
110503,790,105960.0
292740,663,187.2
437353,790,150384.0
340293,997,337002.0
458556,566,424566.0
333447,1054,639502.0
343488,790,39000.0
217316,790,120240.0
154930,888,932250.0
256084,790,111480.0
450049,790,52440.0
224940,400,552.0
341806,790,0.0
464710,790,7560.0
192145,720,12.0
25685,917,744456.0
205508,888,
270289,790,9000.0
326837,994,84.0
228287,888,714364.0
118482,790,678840.0
120570,1075,
78137,19,12.0
91315,761,190776.0
144100,771,639502.0
19226,790,448440.0
299765,790,16560.0
224591,790,20040.0
434460,976,28.8
384102,888,1266398.0
64780,19,
256721,790,18000.0
236717,790,19320.0
59156,515,48.0
262777,790,3600.0
177813,344,628176.0
24103,758,1187104.0
186535,538,628176.0
380766,400,424566.0
24577,202,513407.0
75018,888,854060.0
150918,790,408000.0
5830,790,11280.0
156925,790,81000.0
391049,790,380400.0
385764,888,
285850,1097,3732.0
93292,790,12960.0
352091,423,190776.0
82202,917,
277083,810,336.0
361461,888,1203131.0
269977,790,6360.0
125252,790,32280.0
82160,400,552.0
428187,566,424566.0
59154,810,288.0
3283,790,32172.0
269031,810,
169533,790,12240.0
330954,790,58800.0
169139,400,424566.0
193926,790,103440.0
248427,400,691.2
283299,790,16200.0
316758,888,401975.0
43286,902,
62142,771,32.4
41832,400,639502.0
213556,98,192.0
228272,19,144.0
305248,888,109920.0
425429,888,309080.0
337659,790,6888.0
336207,400,639502.0
218955,611,1187104.0
302804,607,1135461.0
112631,790,15768.0
463025,586,19200.0
455154,790,55800.0
370761,790,0.0
333680,810,628176.0
26416,790,18000.0
149545,1056,9696.0
273857,456,174.0
188845,1006,576.0
353819,790,7440.0
211141,120,545395.0
188572,790,25680.0
2888,790,50160.0
325366,607,1146011.0
46045,400,552.0
335422,719,132.0
279893,619,9000.0
126447,313,600.0
421200,400,552.0
465120,400,639502.0
198440,758,1187104.0
182246,888,584147.0
418898,888,
246977,400,424566.0
111636,333,28.944
76782,790,16920.0
177057,400,639502.0
352160,441,1175087.0
211351,1066,36.0
432842,790,395400.0
417624,19,350726.0
284663,790,39120.0
92928,400,424566.0
323745,400,
54847,917,24011801696736.0
186671,790,226560.0
430661,619,1187104.0
295157,790,75480.0
434098,790,599880.0
102490,0,155680.0
413554,810,732.0
141955,888,544719.0
219427,790,34560.0
247227,790,223680.0
404800,810,1175087.0
268951,19,36.0
285758,400,639502.0
356837,790,11880.0
84824,790,30360.0
116350,720,16800.0
1698,790,51600.0
428327,790,10320.0
271520,1066,39.6
105658,1066,424566.0
282165,917,6106836.0
157585,468,272976.0
222789,790,20016.0
196247,771,
328539,139,270060.0
420573,96,204.0
408243,810,424566.0
394793,888,708480.0
285152,790,205080.0
305040,19,908104.0
443271,745,639502.0
187232,400,474.0
208194,441,1896.0
289273,19,350726.0
418872,465,8.4
160408,888,952750.0
331610,784,686768.0
300570,900,424566.0
23087,790,177960.0
178718,790,23160.0
263424,810,240.0
291342,400,639502.0
458052,790,4320.0
353741,202,467040.0
379810,888,318029.0
420246,758,12288.0
28320,749,486467.0
144023,845,1234138.0
159833,246,1104.0
200024,790,249720.0
404873,120,545395.0
270126,611,1187104.0
95854,917,3261865968.0
362988,810,
199027,441,1176.0
68121,810,30.0
53588,758,1187104.0
166484,790,88680.0
38474,917,56286949045992.0
364233,790,0.0
41217,790,85320.0
121474,790,126240.0
429460,790,36120.0
257236,104,10317.0
405806,400,78.0
116450,726,545395.0
10044,790,29280.0
321856,542,24.0
132871,790,138120.0
302016,790,0.0
20169,790,26520.0
375649,790,163320.0
448397,790,15240.0
41860,790,511200.0
462703,790,5160.0
148888,810,424566.0
69396,790,49188.0
159822,790,11640.0
36765,481,925780.0
229770,888,4640700.0
320786,888,1133979.0
366437,645,2880.0
359721,464,108.0
411920,888,60264.0
178489,631,988555.0
354946,790,110880.0
220064,19,36.0
200778,400,639502.0
213377,464,60.0
402315,810,264.0
54374,515,48.0
187598,206,424566.0
388210,586,10317.0
422588,888,309206.0
262105,790,28812.0
251386,888,7536.0
201162,1075,12000.0
352923,19,832471.0
289006,790,9480.0
310234,790,20160.0
165255,790,26520.0
199272,441,1380.0
43803,810,192.0
73189,790,44760.0
76689,771,15.6
222142,566,228.0
41009,790,57480.0
457846,888,1284577.0
176734,188,120.0
288845,888,96.0
248857,566,424566.0
346242,790,49608.0
92162,465,964443.0
289139,790,113880.0
349829,566,660.0
245041,1066,44.4
313470,810,
351520,663,187.2
403210,888,399868.0
431297,804,24.0
43989,175,12.0
2318,888,1112384.0
218295,790,292800.0
258276,400,424566.0
185896,790,57360.0
413924,810,1176.0
96119,888,97728.0
295335,888,593784.0
107716,976,21.6
391703,917,60422712941352.0
109987,279,
193805,120,
232846,969,
100629,19,
271082,720,18000.0
352158,917,1256667.0
302870,400,552.0
50191,888,1225736.0
166412,790,108000.0
355834,134,12.0
63721,888,
281147,790,57240.0
247622,790,131880.0
48854,663,168.0
69496,790,66012.0
236121,790,115440.0
310294,917,1192611.0
227798,888,30603.0
257154,790,0.0
64786,441,1020.0
182546,888,5268.0
460056,631,988555.0
425846,790,32520.0
329337,790,1121760.0
376517,790,50640.0
256034,976,1135780.0
207255,400,639502.0
191989,790,121080.0
416172,790,9924.0
134751,790,15480.0
259502,810,384.0
342077,790,16800.0
405522,976,1135780.0
374407,279,1175087.0
371942,888,12888.0
49692,790,3960.0
50033,790,158160.0
362849,810,360.0
219010,332,12.0
104198,790,57360.0
275145,196,1144008.0
216803,790,8280.0
394917,917,3265860.0
71299,771,
215464,400,424566.0
126408,964,144.0
55493,663,184.8
192634,790,20400.0
434884,104,1200.0
367030,188,10317.0
459462,790,11880.0
325218,888,72.0
194900,400,639502.0
204550,790,51840.0
431414,888,264624.0
366633,790,19320.0
219776,888,1284577.0
91231,945,
279103,790,23640.0
89832,790,87000.0
380338,400,336.0
72081,19,309206.0
410577,790,26040.0
332030,324,639502.0
143279,888,288796.0
143183,19,36.0
195836,619,3840.0
150041,790,45600.0
284334,42,168.0
175158,888,1297729.0
433185,299,720.0
219234,842,12.0
214654,611,1187104.0
381912,790,8400.0
143569,441,336.0
291153,771,190776.0
391630,790,195960.0
381715,790,44640.0
26730,810,
225266,719,593897.0
114875,790,139200.0
3548,761,190776.0
448875,888,
264904,400,639502.0
365455,969,23040.0
399023,400,639502.0
361798,888,992862.0
44537,887,24.0
162724,790,554712.0
132087,790,66360.0
203255,888,521316.0
377047,790,111840.0
432361,663,187.2
46557,566,306.0
139999,790,42000.0
319206,790,429402.36
285983,888,1380.0
167626,790,188400.0
364996,790,8760.0
295101,884,
275897,140,1200.0
449949,790,77400.0
27123,810,1200.0
198845,566,720.0
95055,771,639502.0
301579,953,21263.0
264461,30,1800.0
111316,810,1824.0
406915,654,147634.0
58614,720,10317.0
197192,439,628176.0
225781,790,2087280.0
371436,945,639502.0
156775,784,686768.0
30282,888,1117485.0
339627,810,396.0
314197,888,350726.0
3167,120,639502.0
103276,400,552.0
416907,810,628176.0
132733,400,639502.0
418995,515,24.0
311707,790,12840.0
369096,1066,40.8
76300,1066,424566.0
391201,888,498026.0
239649,790,10032.0
371222,790,5880.0
166746,344,468.0
243032,246,1320.0
164859,663,187.2
443625,96,192.0
370975,283,1025649.0
452612,1066,424566.0
129107,19,108.0
11601,790,4800.0
151102,761,190776.0
409502,790,212520.0
247497,810,312.0
62704,333,1135780.0
73411,1054,192.0
82550,917,7273332000.0
100078,810,360.0
340305,810,300.0
436761,771,190776.0
97488,888,481453.0
90536,810,888.0
323245,771,32.4
199277,790,344520.0
376475,790,7560.0
430603,790,75960.0
206344,790,0.0
38122,790,93240.0
145596,222,12.0
452606,202,8539488.0
173019,810,1175087.0
333244,790,22920.0
141019,720,3600.0
165081,790,21360.0
167687,790,131880.0
310197,790,1320.0
143762,784,12.0
202740,456,194.4
68534,790,33720.0
73841,790,81840.0
104420,566,424566.0
3690,790,4411560.0
12835,1066,27.6
413575,964,1128577.0
50191,888,908104.0
171075,790,76920.0
120021,0,621351.0
162323,888,40033.0
391953,619,12.0
63655,790,91560.0
246201,810,240.0
359183,888,1297729.0
277264,761,84.0
346525,314,1128577.0
272264,202,869959.0
162277,586,10317.0
85014,888,568366.0
131810,790,119880.0
90671,202,79589.0
15039,619,1187104.0
131237,888,1297729.0
277331,810,1200.0
266614,720,7800.0
413280,790,9108.0
286203,400,639502.0
236233,790,210240.0
118554,400,716.4
447509,888,74369.0
73554,810,1175087.0
146455,790,126000.0
51893,888,1297729.0
133237,917,335718.0
188209,888,
148285,790,26400.0
28276,810,
146087,888,568140.0
154861,790,335880.0
370224,283,1144008.0
133109,810,240.0
316826,790,6000.0
39766,19,
240586,400,424566.0
124794,790,123720.0
367262,790,426720.0
30986,790,45000.0
411082,790,21720.0
35055,790,16680.0
218541,790,124920.0
222234,790,25080.0
44805,790,590400.0
175940,790,27480.0
241256,790,32760.0
235938,663,150.0
82842,790,51924.0
186208,314,39.6
105741,758,1187104.0
43213,720,10317.0
170496,400,
328474,202,732931.0
331051,790,20340.0
119965,790,23760.0
375300,790,218280.0
190300,658,21263.0
105639,566,424566.0
56162,790,27720.0
176485,719,593897.0
179958,566,424566.0
38007,790,47400.0
392573,400,639502.0
427034,810,424566.0
400175,400,552.0
400439,1066,424566.0
303341,790,37260.0
288420,1054,639502.0
9104,888,
363760,790,51720.0
176419,1066,288.0
308363,400,424566.0
336470,810,1144008.0
208615,400,495.6
153020,810,424566.0
332746,790,97320.0
157335,790,11040.0
303362,810,240.0
364057,663,187.2
117401,790,89700.0
377116,400,424566.0
385600,790,16440.0
80737,881,60.0
326536,637,1144008.0
233757,790,4320.0
252841,790,116760.0
3576,790,6120.0
396183,888,868285.0
10485,790,3120.0
386010,888,288796.0
31249,790,116520.0
293255,810,
316702,790,36120.0
191400,790,23640.0
102275,464,384.0
438393,790,14832.0
421802,888,46296.0
132635,790,6420.0
94595,790,15960.0
281630,790,213720.0
4752,1054,120.0
420097,964,1200.0
435007,900,792.0
306297,888,424566.0
165800,761,190776.0
137808,810,156.0
122365,120,545395.0
256099,790,20400.0
443188,279,
2099,566,680.4
324741,719,36.0
351471,11,628176.0
279777,719,12.0
246690,566,11.28
47056,795,1800.0
330577,790,70200.0
52511,790,343800.0
84992,663,187.2
362379,726,1187104.0
226268,619,1187104.0
430367,400,639502.0
144255,758,1187104.0
91949,790,16680.0
453482,888,744816.0
298585,619,1920.0
429589,186,628176.0
333141,790,116760.0
195634,887,8400.0
273814,888,726612.0
87451,400,
19777,795,
457516,1054,180.0
290761,400,424566.0
456581,888,126588.0
83932,790,14400.0
361135,790,193800.0
346779,1066,44.4
136076,810,1175087.0
389545,810,1175087.0
221735,790,57120.0
44184,884,
368283,790,13920.0
231314,188,10317.0
72796,19,60.0
228600,400,
376270,468,272976.0
86237,790,34680.0
136279,400,
315256,19,
225624,379,190776.0
92329,790,138360.0
452578,790,15240.0
181683,810,1176.0
87101,888,
456054,771,190776.0
217840,790,42720.0
41939,790,13800.0
186557,400,424566.0
403198,400,424566.0
254511,566,189174.0
303122,283,237874.0
455647,976,22.32
106153,19,908104.0
332066,19,12.0
165248,19,
352447,771,15.6
431163,400,
151198,761,41.16
377529,720,10317.0
36677,810,424566.0
387127,720,21600.0
139332,333,1135780.0
406776,790,61200.0
122973,611,24.0
127914,795,757932.0
279417,888,30603.0
421289,246,1164.0
107159,771,190776.0
409430,790,17520.0
177775,1054,
407148,790,213600.0
436349,888,2496492.0
218431,790,25800.0
330581,790,15600.0
50072,761,190776.0
140741,888,1187104.0
70432,790,7800.0
254488,790,150000.0
351297,771,190776.0
258203,790,218160.0
355921,936,24.0
243849,790,950520.0
220190,790,177240.0
463873,758,1187104.0
106171,888,11988.0
71450,654,145.2
398911,441,1175087.0
256337,72,924073.0
310210,810,924073.0
385825,810,108.0
235135,888,350726.0
462542,19,96.0
161272,441,288.0
414775,790,259080.0
9876,508,628176.0
319756,888,226729.0
464218,104,10317.0
245743,790,51468.0
146979,790,18600.0
172193,888,6504.0
106012,456,525396.0
354228,663,187.2
247498,810,
260311,619,1187104.0
103413,790,257880.0
111340,964,604633.0
